portfolio_id,archetype,tier,leg,as_of,cta_action,cta_ticker,cta_reason,cta_dollars,cta_executed,random_ticker,random_executed,twin_vol,managed_vol,random_vol,leg_managed_vol_avoided,leg_random_vol_avoided,cumulative_managed_vol_avoided,cumulative_random_vol_avoided,twin_maxDD,managed_maxDD,random_maxDD,managed_cash,random_cash
28,diversified_sleepy,regular,1,124,hold,,portfolio_healthy,0.0,False,,False,12.3263,12.3263,12.3263,0.0,0.0,0.0,0.0,2.4261,2.4261,2.4261,0.0,0.0
28,diversified_sleepy,regular,2,149,hold,,portfolio_healthy,0.0,False,,False,9.7238,9.7238,9.7238,0.0,0.0,0.0,0.0,4.9971,4.9971,4.9971,0.0,0.0
28,diversified_sleepy,regular,3,174,sell,UNH,steep_decline,6160.0,True,UNH,True,11.6546,10.4217,10.4217,1.2329,1.2329,1.2329,1.2329,3.6693,3.0615,3.0615,6160.0,6160.0
28,diversified_sleepy,regular,4,199,sell,MSFT,steep_decline,2030.0,True,UNH,True,8.5857,8.1615,7.9259,0.4242,0.6598,1.6571,1.8927,0.8449,0.8918,0.909,8190.0,8190.0
28,diversified_sleepy,regular,5,224,sell,MSFT,steep_decline,500.0,True,UNH,True,8.234,6.8918,6.8074,1.3422,1.4266,2.9993,3.3192,2.3369,2.3226,2.6223,8690.0,8690.0
29,diversified_sleepy,high,1,124,hold,,portfolio_healthy,0.0,False,,False,14.2362,14.2362,14.2362,0.0,0.0,0.0,0.0,3.2091,3.2091,3.2091,0.0,0.0
29,diversified_sleepy,high,2,149,hold,,portfolio_healthy,0.0,False,,False,9.1333,9.1333,9.1333,0.0,0.0,0.0,0.0,4.5931,4.5931,4.5931,0.0,0.0
29,diversified_sleepy,high,3,174,sell,UNH,steep_decline,1890.0,True,GOOG,True,11.6475,11.1468,11.2649,0.5007,0.3827,0.5007,0.3827,4.0414,3.8531,3.8216,1890.0,1890.0
29,diversified_sleepy,high,4,199,sell,MSFT,steep_decline,920.0,True,SCHD,True,8.8458,8.6,8.5264,0.2458,0.3195,0.7466,0.7021,1.2512,1.157,1.2277,2810.0,2810.0
29,diversified_sleepy,high,5,224,hold,,portfolio_healthy,0.0,False,,False,9.8694,9.337,9.5233,0.5323,0.3461,1.2789,1.0482,2.511,2.4949,2.3419,2810.0,2810.0
30,diversified_sleepy,low,1,124,hold,,portfolio_healthy,0.0,False,,False,13.0241,13.0241,13.0241,0.0,0.0,0.0,0.0,2.2586,2.2586,2.2586,0.0,0.0
30,diversified_sleepy,low,2,149,hold,,portfolio_healthy,0.0,False,,False,10.0494,10.0494,10.0494,0.0,0.0,0.0,0.0,4.508,4.508,4.508,0.0,0.0
30,diversified_sleepy,low,3,174,sell,UNH,steep_decline,1120.0,True,VXUS,True,12.3852,12.1113,12.1733,0.2738,0.2118,0.2738,0.2118,3.7052,3.5957,3.6505,1120.0,1120.0
30,diversified_sleepy,low,4,199,hold,,portfolio_healthy,0.0,False,,False,11.0776,11.0198,10.98,0.0578,0.0976,0.3316,0.3095,1.0296,1.0338,1.0278,1120.0,1120.0
30,diversified_sleepy,low,5,224,hold,,portfolio_healthy,0.0,False,,False,10.0976,9.9318,10.0609,0.1658,0.0367,0.4975,0.3461,2.4389,2.5206,2.4144,1120.0,1120.0
31,diversified_sleepy,regular,1,124,hold,,portfolio_healthy,0.0,False,,False,17.3693,17.3693,17.3693,0.0,0.0,0.0,0.0,3.8588,3.8588,3.8588,0.0,0.0
31,diversified_sleepy,regular,2,149,buy_new,JPM,reduce_concentration,10080.0,False,,False,11.5056,11.5056,11.5056,0.0,0.0,0.0,0.0,3.9094,3.9094,3.9094,0.0,0.0
31,diversified_sleepy,regular,3,174,sell,UNH,steep_decline,9440.0,True,UNH,True,14.7361,12.2681,12.2681,2.468,2.468,2.468,2.468,4.6935,3.8315,3.8315,9440.0,9440.0
31,diversified_sleepy,regular,4,199,buy_new,JPM,reduce_concentration,9410.0,False,,False,13.9144,13.2542,13.2542,0.6602,0.6602,3.1282,3.1282,1.7133,1.1274,1.1274,9440.0,9440.0
31,diversified_sleepy,regular,5,224,buy_new,JPM,reduce_concentration,10430.0,False,,False,13.787,13.188,13.188,0.599,0.599,3.7272,3.7272,5.4375,6.5652,6.5652,9440.0,9440.0
32,diversified_sleepy,high,1,124,hold,,portfolio_healthy,0.0,False,,False,10.6457,10.6457,10.6457,0.0,0.0,0.0,0.0,1.695,1.695,1.695,0.0,0.0
32,diversified_sleepy,high,2,149,hold,,portfolio_healthy,0.0,False,,False,9.9371,9.9371,9.9371,0.0,0.0,0.0,0.0,4.6749,4.6749,4.6749,0.0,0.0
32,diversified_sleepy,high,3,174,sell,UNH,steep_decline,670.0,True,UNH,True,11.2321,11.1198,11.1198,0.1122,0.1122,0.1122,0.1122,3.0147,2.9495,2.9495,670.0,670.0
32,diversified_sleepy,high,4,199,hold,,portfolio_healthy,0.0,False,,False,10.6068,10.5889,10.5889,0.0179,0.0179,0.1301,0.1301,0.9058,0.9117,0.9117,670.0,670.0
32,diversified_sleepy,high,5,224,hold,,portfolio_healthy,0.0,False,,False,9.4857,9.4288,9.4288,0.0569,0.0569,0.187,0.187,3.2524,3.3035,3.3035,670.0,670.0
33,diversified_sleepy,low,1,124,buy_new,KO,sector_underweight,5670.0,False,,False,10.8947,10.8947,10.8947,0.0,0.0,0.0,0.0,1.4328,1.4328,1.4328,0.0,0.0
33,diversified_sleepy,low,2,149,buy_new,KO,sector_underweight,5400.0,False,,False,9.6219,9.6219,9.6219,0.0,0.0,0.0,0.0,4.7034,4.7034,4.7034,0.0,0.0
33,diversified_sleepy,low,3,174,sell,MSFT,steep_decline,980.0,True,MSFT,True,10.2986,10.1517,10.1517,0.1469,0.1469,0.1469,0.1469,2.1425,2.1006,2.1006,980.0,980.0
33,diversified_sleepy,low,4,199,sell,MSFT,steep_decline,930.0,True,PG,True,7.3256,7.3522,7.2847,-0.0266,0.0409,0.1204,0.1879,0.938,0.9528,0.9323,1910.0,1910.0
33,diversified_sleepy,low,5,224,buy_new,KO,sector_underweight,6200.0,False,,False,8.8412,8.4829,8.6991,0.3583,0.1421,0.4786,0.33,4.5232,4.2052,4.401,1910.0,1910.0
34,diversified_sleepy,regular,1,124,hold,,portfolio_healthy,0.0,False,,False,11.2513,11.2513,11.2513,0.0,0.0,0.0,0.0,2.038,2.038,2.038,0.0,0.0
34,diversified_sleepy,regular,2,149,hold,,portfolio_healthy,0.0,False,,False,10.1958,10.1958,10.1958,0.0,0.0,0.0,0.0,5.0549,5.0549,5.0549,0.0,0.0
34,diversified_sleepy,regular,3,174,sell,MSFT,steep_decline,2130.0,True,SCHD,True,11.8378,11.4765,11.6941,0.3613,0.1436,0.3613,0.1436,2.8462,2.6175,2.8112,2130.0,2130.0
34,diversified_sleepy,regular,4,199,sell,MSFT,steep_decline,1120.0,True,JPM,True,8.7354,8.9568,8.4956,-0.2214,0.2399,0.1399,0.3835,0.8238,0.8748,0.7886,3250.0,3250.0
34,diversified_sleepy,regular,5,224,sell,MSFT,dead_weight,1120.0,True,MSFT,True,9.4913,9.0064,9.1076,0.4848,0.3836,0.6248,0.7671,3.258,2.5578,3.1176,4370.0,4370.0
35,diversified_sleepy,high,1,124,hold,,portfolio_healthy,0.0,False,,False,10.8139,10.8139,10.8139,0.0,0.0,0.0,0.0,2.1798,2.1798,2.1798,0.0,0.0
35,diversified_sleepy,high,2,149,hold,,portfolio_healthy,0.0,False,,False,9.4069,9.4069,9.4069,0.0,0.0,0.0,0.0,4.3951,4.3951,4.3951,0.0,0.0
35,diversified_sleepy,high,3,174,sell,MSFT,steep_decline,2310.0,True,UNH,True,12.3284,11.8809,11.8538,0.4475,0.4746,0.4475,0.4746,3.8079,3.56,3.576,2310.0,2310.0
35,diversified_sleepy,high,4,199,sell,MSFT,steep_decline,920.0,True,GOOG,True,7.6594,7.7268,7.254,-0.0674,0.4055,0.3802,0.8801,0.69,0.6845,0.7014,3230.0,3230.0
35,diversified_sleepy,high,5,224,hold,,portfolio_healthy,0.0,False,,False,9.5104,8.7827,9.0852,0.7277,0.4252,1.1078,1.3053,3.6241,3.0842,3.7326,3230.0,3230.0
36,diversified_sleepy,low,1,124,hold,,portfolio_healthy,0.0,False,,False,9.5459,9.5459,9.5459,0.0,0.0,0.0,0.0,1.513,1.513,1.513,0.0,0.0
36,diversified_sleepy,low,2,149,hold,,portfolio_healthy,0.0,False,,False,8.9347,8.9347,8.9347,0.0,0.0,0.0,0.0,3.9423,3.9423,3.9423,0.0,0.0
36,diversified_sleepy,low,3,174,sell,MSFT,steep_decline,820.0,True,SCHD,True,11.3985,11.2368,11.3438,0.1617,0.0546,0.1617,0.0546,3.4394,3.353,3.4262,820.0,820.0
36,diversified_sleepy,low,4,199,sell,MSFT,steep_decline,780.0,True,AAPL,True,8.913,9.01,8.8104,-0.097,0.1026,0.0647,0.1572,0.6914,0.6831,0.7287,1600.0,1600.0
36,diversified_sleepy,low,5,224,hold,,portfolio_healthy,0.0,False,,False,9.5442,9.2191,9.4197,0.3251,0.1245,0.3898,0.2817,4.31,4.0479,4.2086,1600.0,1600.0
37,diversified_sleepy,regular,1,124,hold,,portfolio_healthy,0.0,False,,False,13.4099,13.4099,13.4099,0.0,0.0,0.0,0.0,2.9136,2.9136,2.9136,0.0,0.0
37,diversified_sleepy,regular,2,149,hold,,portfolio_healthy,0.0,False,,False,9.7499,9.7499,9.7499,0.0,0.0,0.0,0.0,4.6322,4.6322,4.6322,0.0,0.0
37,diversified_sleepy,regular,3,174,sell,UNH,steep_decline,7160.0,True,AAPL,True,12.8615,11.1752,12.1667,1.6863,0.6949,1.6863,0.6949,4.4916,3.7625,4.3392,7160.0,7160.0
37,diversified_sleepy,regular,4,199,sell,MSFT,steep_decline,3690.0,True,XOM,True,9.635,9.0876,9.1375,0.5474,0.4976,2.2337,1.1924,1.0726,0.8549,1.1203,10850.0,10850.0
37,diversified_sleepy,regular,5,224,sell,MSFT,steep_decline,920.0,True,AAPL,True,10.7388,9.0584,10.1928,1.6804,0.546,3.9141,1.7384,3.1776,3.0287,2.4156,11770.0,11770.0
38,diversified_sleepy,high,1,124,hold,,portfolio_healthy,0.0,False,,False,10.6503,10.6503,10.6503,0.0,0.0,0.0,0.0,1.6088,1.6088,1.6088,0.0,0.0
38,diversified_sleepy,high,2,149,hold,,portfolio_healthy,0.0,False,,False,11.5309,11.5309,11.5309,0.0,0.0,0.0,0.0,7.0964,7.0964,7.0964,0.0,0.0
38,diversified_sleepy,high,3,174,buy_new,UNH,sector_underweight,11190.0,False,,False,14.9322,14.9322,14.9322,0.0,0.0,0.0,0.0,3.6109,3.6109,3.6109,0.0,0.0
38,diversified_sleepy,high,4,199,hold,,portfolio_healthy,0.0,False,,False,12.3005,12.3005,12.3005,0.0,0.0,0.0,0.0,2.2367,2.2367,2.2367,0.0,0.0
38,diversified_sleepy,high,5,224,hold,,portfolio_healthy,0.0,False,,False,10.7378,10.7378,10.7378,0.0,0.0,0.0,0.0,2.4182,2.4182,2.4182,0.0,0.0
39,diversified_sleepy,low,1,124,hold,,portfolio_healthy,0.0,False,,False,9.716,9.716,9.716,0.0,0.0,0.0,0.0,1.3341,1.3341,1.3341,0.0,0.0
39,diversified_sleepy,low,2,149,hold,,portfolio_healthy,0.0,False,,False,9.1004,9.1004,9.1004,0.0,0.0,0.0,0.0,3.9123,3.9123,3.9123,0.0,0.0
39,diversified_sleepy,low,3,174,sell,UNH,steep_decline,710.0,True,PG,True,11.1365,10.9944,11.081,0.1421,0.0555,0.1421,0.0555,3.2073,3.1373,3.1669,710.0,710.0
39,diversified_sleepy,low,4,199,sell,MSFT,steep_decline,950.0,True,VXUS,True,8.3484,8.3332,8.2365,0.0152,0.1119,0.1573,0.1674,0.8877,0.8423,0.9162,1660.0,1660.0
39,diversified_sleepy,low,5,224,hold,,portfolio_healthy,0.0,False,,False,9.0619,8.7692,9.0113,0.2927,0.0506,0.45,0.2179,4.2102,4.111,4.2304,1660.0,1660.0
40,diversified_sleepy,regular,1,124,hold,,portfolio_healthy,0.0,False,,False,9.948,9.948,9.948,0.0,0.0,0.0,0.0,1.5063,1.5063,1.5063,0.0,0.0
40,diversified_sleepy,regular,2,149,hold,,portfolio_healthy,0.0,False,,False,8.4695,8.4695,8.4695,0.0,0.0,0.0,0.0,3.6781,3.6781,3.6781,0.0,0.0
40,diversified_sleepy,regular,3,174,sell,MSFT,steep_decline,6010.0,True,MSFT,True,10.7076,9.5833,9.5833,1.1243,1.1243,1.1243,1.1243,3.0267,2.3912,2.3912,6010.0,6010.0
40,diversified_sleepy,regular,4,199,sell,MSFT,steep_decline,3180.0,True,PG,True,7.2831,7.6845,7.304,-0.4014,-0.021,0.7229,1.1033,0.8012,0.7511,0.7391,9190.0,9190.0
40,diversified_sleepy,regular,5,224,sell,MSFT,steep_decline,790.0,True,MSFT,True,9.2788,7.0982,7.6084,2.1806,1.6704,2.9035,2.7737,4.5825,2.9178,3.5874,9980.0,9980.0
41,diversified_sleepy,high,1,124,hold,,portfolio_healthy,0.0,False,,False,11.7561,11.7561,11.7561,0.0,0.0,0.0,0.0,1.944,1.944,1.944,0.0,0.0
41,diversified_sleepy,high,2,149,hold,,portfolio_healthy,0.0,False,,False,9.8088,9.8088,9.8088,0.0,0.0,0.0,0.0,4.8406,4.8406,4.8406,0.0,0.0
41,diversified_sleepy,high,3,174,sell,MSFT,steep_decline,1070.0,True,VYM,True,12.5968,12.4086,12.469,0.1882,0.1278,0.1882,0.1278,3.7808,3.6656,3.7531,1070.0,1070.0
41,diversified_sleepy,high,4,199,hold,,portfolio_healthy,0.0,False,,False,9.5234,9.5913,9.4564,-0.0679,0.067,0.1204,0.1947,0.8243,0.8416,0.8129,1070.0,1070.0
41,diversified_sleepy,high,5,224,hold,,portfolio_healthy,0.0,False,,False,9.4878,9.3601,9.4575,0.1277,0.0303,0.248,0.225,2.765,2.6649,2.7576,1070.0,1070.0
42,diversified_sleepy,low,1,124,buy_new,UNH,reduce_concentration,6660.0,False,,False,12.0512,12.0512,12.0512,0.0,0.0,0.0,0.0,2.1596,2.1596,2.1596,0.0,0.0
42,diversified_sleepy,low,2,149,buy_new,UNH,reduce_concentration,6360.0,False,,False,11.4675,11.4675,11.4675,0.0,0.0,0.0,0.0,4.6934,4.6934,4.6934,0.0,0.0
42,diversified_sleepy,low,3,174,sell,MSFT,steep_decline,1430.0,True,AAPL,True,11.0474,10.7839,10.8212,0.2634,0.2262,0.2634,0.2262,2.2172,2.1549,2.1825,1430.0,1430.0
42,diversified_sleepy,low,4,199,sell,MSFT,steep_decline,1360.0,True,SCHD,True,8.5285,8.4038,8.2869,0.1247,0.2416,0.3882,0.4677,1.0061,0.9806,0.982,2790.0,2790.0
42,diversified_sleepy,low,5,224,buy_new,UNH,reduce_concentration,6710.0,False,,False,14.2137,13.4438,13.7738,0.7698,0.4399,1.158,0.9076,8.7975,8.2707,8.6094,2790.0,2790.0
43,diversified_sleepy,regular,1,124,hold,,portfolio_healthy,0.0,False,,False,9.9641,9.9641,9.9641,0.0,0.0,0.0,0.0,1.5594,1.5594,1.5594,0.0,0.0
43,diversified_sleepy,regular,2,149,hold,,portfolio_healthy,0.0,False,,False,9.6696,9.6696,9.6696,0.0,0.0,0.0,0.0,5.0094,5.0094,5.0094,0.0,0.0
43,diversified_sleepy,regular,3,174,sell,UNH,steep_decline,3520.0,True,XOM,True,12.5762,11.973,13.1016,0.6032,-0.5254,0.6032,-0.5254,3.931,3.5789,4.2068,3520.0,3520.0
43,diversified_sleepy,regular,4,199,sell,MSFT,steep_decline,2010.0,True,UNH,True,9.9849,10.0183,10.1077,-0.0334,-0.1228,0.5698,-0.6482,0.9672,0.996,0.9999,5530.0,5530.0
43,diversified_sleepy,regular,5,224,sell,MSFT,steep_decline,500.0,True,SCHD,True,9.7046,9.1108,9.6592,0.5938,0.0454,1.1636,-0.6028,3.2421,3.149,3.1965,6030.0,6030.0
44,diversified_sleepy,high,1,124,hold,,portfolio_healthy,0.0,False,,False,22.743,22.743,22.743,0.0,0.0,0.0,0.0,9.4746,9.4746,9.4746,0.0,0.0
44,diversified_sleepy,high,2,149,hold,,portfolio_healthy,0.0,False,,False,13.548,13.548,13.548,0.0,0.0,0.0,0.0,3.4969,3.4969,3.4969,0.0,0.0
44,diversified_sleepy,high,3,174,sell,MSFT,steep_decline,3170.0,True,SCHD,True,22.9574,22.2691,22.8172,0.6884,0.1403,0.6884,0.1403,8.7165,8.357,8.6623,3170.0,3170.0
44,diversified_sleepy,high,4,199,sell,MSFT,steep_decline,1260.0,True,SCHD,True,14.5069,14.7181,14.3892,-0.2112,0.1177,0.4771,0.2579,2.3939,2.4984,2.5114,4430.0,4430.0
44,diversified_sleepy,high,5,224,hold,,portfolio_healthy,0.0,False,,False,17.8269,17.0053,17.65,0.8217,0.177,1.2988,0.4349,3.9237,3.5898,3.8172,4430.0,4430.0
45,diversified_sleepy,low,1,124,hold,,portfolio_healthy,0.0,False,,False,10.3709,10.3709,10.3709,0.0,0.0,0.0,0.0,1.8004,1.8004,1.8004,0.0,0.0
45,diversified_sleepy,low,2,149,hold,,portfolio_healthy,0.0,False,,False,9.5718,9.5718,9.5718,0.0,0.0,0.0,0.0,5.1441,5.1441,5.1441,0.0,0.0
45,diversified_sleepy,low,3,174,sell,UNH,steep_decline,890.0,True,SCHD,True,15.3011,15.1107,15.2447,0.1904,0.0564,0.1904,0.0564,5.3532,5.2628,5.3385,890.0,890.0
45,diversified_sleepy,low,4,199,sell,MSFT,steep_decline,890.0,True,JPM,True,10.3763,10.4019,10.2172,-0.0257,0.1591,0.1647,0.2155,1.2475,1.3222,1.2092,1780.0,1780.0
45,diversified_sleepy,low,5,224,hold,,portfolio_healthy,0.0,False,,False,10.5013,10.2252,10.3569,0.2762,0.1444,0.4409,0.3599,2.2984,2.2485,2.2955,1780.0,1780.0
46,diversified_sleepy,regular,1,124,hold,,portfolio_healthy,0.0,False,,False,9.8608,9.8608,9.8608,0.0,0.0,0.0,0.0,1.6243,1.6243,1.6243,0.0,0.0
46,diversified_sleepy,regular,2,149,hold,,portfolio_healthy,0.0,False,,False,8.9277,8.9277,8.9277,0.0,0.0,0.0,0.0,4.7291,4.7291,4.7291,0.0,0.0
46,diversified_sleepy,regular,3,174,sell,UNH,steep_decline,3810.0,True,AAPL,True,12.7034,11.9733,12.2197,0.7301,0.4838,0.7301,0.4838,3.9138,3.5295,3.8332,3810.0,3810.0
46,diversified_sleepy,regular,4,199,sell,MSFT,steep_decline,3810.0,True,XOM,True,8.5766,8.6575,8.4369,-0.0809,0.1397,0.6493,0.6235,0.8007,0.8272,0.7806,7620.0,7620.0
46,diversified_sleepy,regular,5,224,sell,MSFT,steep_decline,950.0,True,AAPL,True,9.2173,8.0087,8.809,1.2086,0.4083,1.8579,1.0318,3.0539,2.6792,2.4831,8570.0,8570.0
47,diversified_sleepy,high,1,124,hold,,portfolio_healthy,0.0,False,,False,10.6963,10.6963,10.6963,0.0,0.0,0.0,0.0,2.1967,2.1967,2.1967,0.0,0.0
47,diversified_sleepy,high,2,149,hold,,portfolio_healthy,0.0,False,,False,8.9287,8.9287,8.9287,0.0,0.0,0.0,0.0,3.981,3.981,3.981,0.0,0.0
47,diversified_sleepy,high,3,174,sell,UNH,steep_decline,1160.0,True,VXUS,True,12.3452,12.0727,12.1293,0.2725,0.2159,0.2725,0.2159,4.0702,3.9535,4.012,1160.0,1160.0
47,diversified_sleepy,high,4,199,sell,MSFT,steep_decline,1650.0,True,VXUS,True,8.2139,8.1464,8.0093,0.0675,0.2045,0.34,0.4204,0.8821,0.8049,0.9652,2810.0,2810.0
47,diversified_sleepy,high,5,224,hold,,portfolio_healthy,0.0,False,,False,10.2532,9.6804,10.1815,0.5727,0.0717,0.9127,0.4922,3.6205,3.4366,3.5897,2810.0,2810.0
48,diversified_sleepy,low,1,124,hold,,portfolio_healthy,0.0,False,,False,8.8601,8.8601,8.8601,0.0,0.0,0.0,0.0,1.5477,1.5477,1.5477,0.0,0.0
48,diversified_sleepy,low,2,149,hold,,portfolio_healthy,0.0,False,,False,8.8545,8.8545,8.8545,0.0,0.0,0.0,0.0,4.5834,4.5834,4.5834,0.0,0.0
48,diversified_sleepy,low,3,174,sell,UNH,steep_decline,620.0,True,PG,True,13.3099,13.1893,13.2455,0.1206,0.0644,0.1206,0.0644,4.4449,4.3828,4.4091,620.0,620.0
48,diversified_sleepy,low,4,199,sell,MSFT,steep_decline,880.0,True,MSFT,True,9.3698,9.3975,9.3561,-0.0277,0.0137,0.0929,0.0781,0.833,0.8369,0.8167,1500.0,1500.0
48,diversified_sleepy,low,5,224,hold,,portfolio_healthy,0.0,False,,False,9.8949,9.6451,9.6887,0.2498,0.2062,0.3427,0.2843,3.6636,3.5788,3.5482,1500.0,1500.0
49,diversified_sleepy,regular,1,124,buy_new,V,sector_underweight,1020.0,False,,False,14.0843,14.0843,14.0843,0.0,0.0,0.0,0.0,5.3948,5.3948,5.3948,0.0,0.0
49,diversified_sleepy,regular,2,149,hold,,portfolio_healthy,0.0,False,,False,10.8725,10.8725,10.8725,0.0,0.0,0.0,0.0,4.2034,4.2034,4.2034,0.0,0.0
49,diversified_sleepy,regular,3,174,sell,UNH,steep_decline,7600.0,True,GOOG,True,15.4626,13.5223,13.4286,1.9403,2.034,1.9403,2.034,5.2702,4.4764,4.3438,7600.0,7600.0
49,diversified_sleepy,regular,4,199,sell,MSFT,steep_decline,8370.0,True,VXUS,True,9.6957,9.0091,7.8715,0.6866,1.8241,2.6269,3.8581,1.3149,0.854,1.3895,15970.0,15970.0
49,diversified_sleepy,regular,5,224,sell,MSFT,steep_decline,2080.0,True,UNH,True,13.3649,9.8395,11.4732,3.5254,1.8917,6.1523,5.7498,5.3977,4.2853,4.8594,18050.0,18050.0
50,diversified_mixed,high,1,124,sell,QUBT,steep_decline,2460.0,True,SLB,True,40.4009,38.5224,39.7415,1.8785,0.6594,1.8785,0.6594,13.9327,13.1209,14.0262,2460.0,2460.0
50,diversified_mixed,high,2,149,sell,SPCE,steep_decline,890.0,True,DJT,True,28.0757,26.7388,27.4202,1.3369,0.6555,3.2154,1.3149,9.8449,9.2703,9.4526,3350.0,3350.0
50,diversified_mixed,high,3,174,sell,SPCE,steep_decline,1620.0,True,AAPL,True,32.9025,30.3706,32.1944,2.532,0.7081,5.7474,2.023,5.9156,5.2754,6.0564,4970.0,4970.0
50,diversified_mixed,high,4,199,sell,SPCE,steep_decline,1450.0,True,SLB,True,45.9309,42.8327,45.9692,3.0981,-0.0383,8.8455,1.9847,8.5851,7.7531,8.6878,6420.0,6420.0
50,diversified_mixed,high,5,224,sell,DJT,steep_decline,520.0,True,SPCE,True,59.0354,52.1321,58.1593,6.9034,0.8761,15.7488,2.8608,24.4345,19.8269,23.5225,6940.0,6940.0
51,diversified_mixed,low,1,124,sell,MSTR,steep_decline,1680.0,True,CHPT,True,38.4581,37.1974,37.8004,1.2607,0.6577,1.2607,0.6577,19.1556,18.4604,18.8068,1680.0,1680.0
51,diversified_mixed,low,2,149,sell,MSTR,steep_decline,1040.0,True,VXUS,True,30.22,28.3889,29.4085,1.8311,0.8116,3.0918,1.4693,6.199,6.0727,5.8465,2720.0,2720.0
51,diversified_mixed,low,3,174,sell,MSTR,steep_decline,1220.0,True,MSFT,True,33.648,31.2844,32.179,2.3635,1.469,5.4553,2.9383,9.8134,8.9503,9.3318,3940.0,3940.0
51,diversified_mixed,low,4,199,sell,MSTR,steep_decline,1340.0,True,MSFT,True,31.2186,28.6433,30.4554,2.5753,0.7632,8.0307,3.7015,3.7777,3.1044,3.6816,5280.0,5280.0
51,diversified_mixed,low,5,224,sell,AMC,steep_decline,1040.0,True,CLSK,True,54.1307,50.8129,51.736,3.3178,2.3947,11.3485,6.0962,18.5621,16.6254,17.4676,6320.0,6320.0
52,diversified_mixed,regular,1,124,sell,RIOT,high_volatility,8570.0,True,RIOT,True,59.74,52.9268,52.9268,6.8133,6.8133,6.8133,6.8133,23.5953,21.3731,21.3731,8570.0,8570.0
52,diversified_mixed,regular,2,149,sell,IONQ,steep_decline,2400.0,True,HOOD,True,53.6375,47.4614,47.7248,6.1761,5.9127,12.9894,12.726,18.6715,16.9067,17.1924,10970.0,10970.0
52,diversified_mixed,regular,3,174,sell,OPEN,steep_decline,3400.0,True,RUN,True,49.4096,39.847,40.4008,9.5626,9.0088,22.5521,21.7348,16.3514,13.3152,13.8983,14370.0,14370.0
52,diversified_mixed,regular,4,199,sell,OPEN,steep_decline,1840.0,True,RGTI,True,53.6665,43.3754,43.4579,10.291,10.2086,32.8431,31.9434,12.4633,10.8123,10.9362,16210.0,16210.0
52,diversified_mixed,regular,5,224,sell,OPEN,steep_decline,770.0,True,RUN,True,50.9804,41.6574,42.0176,9.323,8.9628,42.1661,40.9062,15.3368,13.1144,12.7767,16980.0,16980.0
53,diversified_mixed,high,1,124,sell,QUBT,steep_decline,10950.0,True,SOFI,True,60.2029,49.9737,55.838,10.2292,4.3648,10.2292,4.3648,32.9471,29.2293,30.2809,10950.0,10950.0
53,diversified_mixed,high,2,149,sell,QUBT,steep_decline,6170.0,True,MSFT,True,49.9029,37.7987,44.4434,12.1041,5.4595,22.3333,9.8243,12.2189,8.5325,9.9289,17120.0,17120.0
53,diversified_mixed,high,3,174,sell,MSFT,steep_decline,1740.0,True,MSFT,True,55.0669,38.7693,46.7345,16.2976,8.3324,38.6309,18.1567,16.2068,12.5021,13.4415,18860.0,17890.53
53,diversified_mixed,high,4,199,sell,MSFT,steep_decline,690.0,True,COIN,True,70.9862,47.7017,65.2408,23.2846,5.7454,61.9155,23.9021,14.0986,10.2876,13.2711,19550.0,18580.53
53,diversified_mixed,high,5,224,sell,SOFI,steep_decline,3060.0,True,SOFI,True,66.2824,44.7552,57.0952,21.5272,9.1872,83.4426,33.0893,21.8446,15.839,18.6879,22610.0,21640.53
54,diversified_mixed,low,1,124,sell,MARA,steep_decline,740.0,True,MARA,True,39.7392,39.2093,39.2093,0.5299,0.5299,0.5299,0.5299,17.2637,16.9968,16.9968,740.0,740.0
54,diversified_mixed,low,2,149,sell,SOUN,steep_decline,1340.0,True,SCHD,True,30.5414,29.6222,30.1516,0.9192,0.3898,1.4491,0.9197,12.2989,12.0936,12.3307,2080.0,2080.0
54,diversified_mixed,low,3,174,sell,SOUN,steep_decline,1200.0,True,CLSK,True,35.9954,33.7782,34.8068,2.2172,1.1886,3.6663,2.1083,12.8534,12.084,12.4579,3280.0,3280.0
54,diversified_mixed,low,4,199,sell,SOUN,steep_decline,1230.0,True,F,True,30.517,28.7057,29.0042,1.8113,1.5128,5.4777,3.6211,5.1482,4.746,5.2592,4510.0,4510.0
54,diversified_mixed,low,5,224,sell,SOUN,steep_decline,1080.0,True,MARA,True,37.2516,34.1702,35.3182,3.0814,1.9334,8.5591,5.5545,14.4832,13.008,14.0876,5590.0,5590.0
55,diversified_mixed,regular,1,124,sell,CHPT,steep_decline,2750.0,True,XOM,True,50.6789,49.6377,50.6588,1.0412,0.0201,1.0412,0.0201,27.9363,27.4021,28.3177,2750.0,2750.0
55,diversified_mixed,regular,2,149,sell,CHPT,steep_decline,1140.0,True,MARA,True,39.6762,38.0814,39.0849,1.5948,0.5913,2.636,0.6114,10.0553,9.656,9.9714,3890.0,3890.0
55,diversified_mixed,regular,3,174,sell,CHPT,steep_decline,550.0,True,COIN,True,48.4762,45.4537,48.554,3.0225,-0.0778,5.6585,0.5336,16.6664,15.7581,16.816,4440.0,4440.0
55,diversified_mixed,regular,4,199,sell,SOUN,steep_decline,5070.0,True,TQQQ,True,40.2161,37.5125,38.4654,2.7035,1.7507,8.362,2.2843,7.1878,6.4779,7.3214,9510.0,9510.0
